,"Puget Sound trawl survey times, locations and depths",,,,,,,,,,,,,
,,area swept at 0.2 nm,,1296 m2,,,,,,,,,,
,,,,,,,start,start,end,end,,,,
location,year,dates,trawl,series,time,depth,lat: 47 deg,long 122 d,lat,long,speed kts,dist meters,,
Port Madison,1994,,1.2,afternoon,16:00,25,44.04,32.72,43.83,32.73,2-2.5,370,,
Port Madison,1994,,1.3,afternoon,16:35,50,43.51,31.77,43.71,31.8,2-2.5,370,,
Port Madison,1994,,1.4,afternoon,17:15,70,43.58,31.33,43.78,31.35,2-2.5,370,,
Port Madison,1994,,2.1,evening,19:00,10,44.14,32.82,43.93,32.86,2-2.5,370,,
Port Madison,1994,,2.2,evening,20:00,25,44.04,32.72,43.83,32.73,2-2.5,370,,
Port Madison,1994,,2.3,evening,21:00,50,43.51,31.77,43.71,31.8,2-2.5,370,,
Port Madison,1994,,2.4,evening,22:00,70,43.58,31.33,43.78,31.35,2-2.5,370,,
Port Madison,1994,,3.1,night,1:00,10,44.14,32.82,43.93,32.86,2-2.5,370,,
Port Madison,1994,,3.2,night,2:00,25,44.04,32.72,43.83,32.73,2-2.5,370,,
Port Madison,1994,,3.3,night,3:00,50,43.51,31.77,43.71,31.8,2-2.5,370,,
Port Madison,1994,,3.4,night,4:00,70,43.58,31.33,43.78,31.35,2-2.5,370,,
Port Madison,1994,,4.1,dawn,6:00,10,44.14,32.82,43.93,32.86,2-2.5,370,,
Port Madison,1994,,4.2,dawn,6:40,25,44.04,32.72,43.83,32.73,2-2.5,370,,
Port Madison,1994,,4.3,dawn,7:20,50,43.51,31.77,43.71,31.8,2-2.5,370,,
Port Madison,1994,,4.4,dawn,8:00,70,43.58,31.33,43.78,31.35,2-2.5,370,,
Port Madison,1994,,5.1,morning,11:00,10,44.14,32.82,43.93,32.86,2-2.5,370,,
Port Madison,1994,,5.2,morning,11:40,25,44.04,32.72,43.83,32.73,2-2.5,370,,
Port Madison,1994,,5.3,morning,12:20,50,43.51,31.77,43.71,31.8,2-2.5,370,,
Port Madison,1994,,5.4,morning,13:00,70,43.58,31.33,43.78,31.35,2-2.5,370,,
,,,,,,,,,,,,,,
Port Madison,1995,12-13 May,1.1,afternoon,1539,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1995,12-13 May,1.2,afternoon,1607,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1995,12-13 May,1.3,afternoon,1629,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1995,12-13 May,1.4,afternoon,1701,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
Port Madison,1995,12-13 May,2.1,evening,2009,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1995,12-13 May,2.2,evening,2031,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1995,12-13 May,2.3,evening,2058,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1995,12-13 May,2.4,evening,2129,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
Port Madison,1995,12-13 May,3.1,night,124,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1995,12-13 May,3.2,night,145,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1995,12-13 May,3.3,night,212,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1995,12-13 May,3.4,night,241,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
Port Madison,1995,12-13 May,4.1,dawn,609,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1995,12-13 May,4.2,dawn,630,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1995,12-13 May,4.3,dawn,703,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1995,12-13 May,4.4,dawn,733,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
Port Madison,1995,12-13 May,5.1,morning,1109,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1995,12-13 May,5.2,morning,1127,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1995,12-13 May,5.3,morning,1153,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1995,12-13 May,5.4,morning,1220,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Port Madison,1996,10-11 May,1.1,afternoon,1531,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1996,10-11 May,1.2,afternoon,1555,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1996,10-11 May,1.3,afternoon,1621,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1996,10-11 May,1.4,afternoon,1646,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
Port Madison,1996,10-11 May,2.1,evening,2015,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1996,10-11 May,2.2,evening,2035,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1996,10-11 May,2.3,evening,2109,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1996,10-11 May,2.4,evening,2138,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
Port Madison,1996,10-11 May,3.1,night,122,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1996,10-11 May,3.2,night,141,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1996,10-11 May,3.3,night,208,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1996,10-11 May,3.4,night,234,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
Port Madison,1996,10-11 May,4.1,dawn,611,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1996,10-11 May,4.2,dawn,637,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1996,10-11 May,4.3,dawn,702,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1996,10-11 May,4.4,dawn,729,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
Port Madison,1996,10-11 May,5.1,morning,1114,10,47 44.14,122 32.82,47 43.93,122 32.86,2 - 2.5,370,,
Port Madison,1996,10-11 May,5.2,morning,1134,25,47 44.04,122 32.72,47 43.83,122 32.73,2 - 2.5,370,,
Port Madison,1996,10-11 May,5.3,morning,1159,50,47 43.51,122 31.77,47 43.71,122 31.80,2 - 2.5,370,,
Port Madison,1996,10-11 May,5.4,morning,1225,70,47 43.58,122 31.33,47 43.78,122 31.35,2 - 2.5,370,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Port Madison,1997,16-17 May,1.1,afternoon,1534,10,47 44.14,122 32.83,47 43.94,122 32.86,2.5,370,,
Port Madison,1997,16-17 May,1.2,afternoon,1554,25,47 44.18,122 32.71,47 43.86,122 32.73,2.5,370,,
Port Madison,1997,16-17 May,1.3,afternoon,1622,50,47 43.47,122 31.77,47 43.67,122 31.80,2.5,370,,
Port Madison,1997,16-17 May,1.4,afternoon,1703,70,47 43.55,122 31.33,47 43.75,122 31.36,2.5,370,,
Port Madison,1997,16-17 May,2.1,evening,2048,10,47 44.14,122 32.83,47 43.94,122 32.86,2.5,370,,
Port Madison,1997,16-17 May,2.2,evening,2109,25,47 44.18,122 32.71,47 43.86,122 32.73,2.5,370,,
Port Madison,1997,16-17 May,2.3,evening,2157,50,47 43.47,122 31.77,47 43.67,122 31.80,2.5,370,,
Port Madison,1997,16-17 May,2.4,evening,2230,70,47 43.55,122 31.33,47 43.75,122 31.36,2.5,370,,
Port Madison,1997,16-17 May,3.1,night,133,10,47 44.14,122 32.83,47 43.94,122 32.86,2.5,370,,
Port Madison,1997,16-17 May,3.2,night,157,25,47 44.18,122 32.71,47 43.86,122 32.73,2.5,370,,
Port Madison,1997,16-17 May,3.3,night,238,50,47 43.47,122 31.77,47 43.67,122 31.80,2.5,370,,
Port Madison,1997,16-17 May,3.4,night,305,70,47 43.55,122 31.33,47 43.75,122 31.36,2.5,370,,
Port Madison,1997,16-17 May,4.1,dawn,614,10,47 44.14,122 32.83,47 43.94,122 32.86,2.5,370,,
Port Madison,1997,16-17 May,4.2,dawn,645,25,47 44.18,122 32.71,47 43.86,122 32.73,2.5,370,,
Port Madison,1997,16-17 May,4.3,dawn,710,50,47 43.47,122 31.77,47 43.67,122 31.80,2.5,370,,
Port Madison,1997,16-17 May,4.4,dawn,737,70,47 43.55,122 31.33,47 43.75,122 31.36,2.5,370,,
Port Madison,1997,16-17 May,5.1,morning,1107,10,47 44.14,122 32.83,47 43.94,122 32.86,2.5,370,,
Port Madison,1997,16-17 May,5.2,morning,1129,25,47 44.18,122 32.71,47 43.86,122 32.73,2.5,370,,
Port Madison,1997,16-17 May,5.3,morning,1206,50,47 43.47,122 31.77,47 43.67,122 31.80,2.5,370,,
Port Madison,1997,16-17 May,5.4,morning,1232,70,47 43.55,122 31.33,47 43.75,122 31.36,2.5,370,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Meadow Pt,1998,15-16 May,,afternoon,14:30,10,47 42.162,122 23.845,47 42.038,122 24.169,2.5,463,,
Meadow Pt,1998,15-16 May,,afternoon,15:00,25,47 42.062,122 24.346,47 42.218,122 24.054,2.5,463,,
Meadow Pt,1998,15-16 May,,afternoon,15:27,50,47 42.231,122 24.388,47 42.017,122 24.580,2.5,463,,
Meadow Pt,1998,15-16 May,,afternoon,15:35,70,47 41.918,122 24.802,47 42.119,122 24.580,2.5,463,,
Meadow Pt,1998,15-16 May,,afternoon,15:50,100,47 42.190,122 24.731,47 42.065,122 25.052,2.5,463,,
Meadow Pt,1998,15-16 May,,evening,19:50,100,47 42.190,122 24.731,47 42.065,122 25.052,2.5,463,,
Meadow Pt,1998,15-16 May,,evening,20:40,70,47 41.918,122 24.802,47 42.119,122 24.580,2.5,463,,
Meadow Pt,1998,15-16 May,,evening,21:15,50,47 42.231,122 24.388,47 42.017,122 24.580,2.5,463,,
Meadow Pt,1998,15-16 May,,evening,21:30,25,47 42.062,122 24.346,47 42.218,122 24.054,2.5,463,,
Meadow Pt,1998,15-16 May,,evening,21:55,10,47 42.162,122 23.845,47 42.038,122 24.169,2.5,463,,
Meadow Pt,1998,15-16 May,,night,0:40,100,47 42.190,122 24.731,47 42.065,122 25.052,2.5,463,,
Meadow Pt,1998,15-16 May,,night,1:00,70,47 41.918,122 24.802,47 42.119,122 24.580,2.5,463,,
Meadow Pt,1998,15-16 May,,night,1:20,50,47 41.452,122 24.556,47 41.676,122 24.721,2.5,463,,
Meadow Pt,1998,15-16 May,,night,1:40,25,47 42.062,122 24.346,47 42.218,122 24.054,2.5,463,,
Meadow Pt,1998,15-16 May,,night,2:00,10,47 42.162,122 23.845,47 42.038,122 24.169,2.5,463,,
Meadow Pt,1998,15-16 May,,dawn,5:40,100,47 41.436,122 25.569,47 41.682,122 25.505,2.5,463,,
Meadow Pt,1998,15-16 May,,dawn,6:00,70,47 41.918,122 24.802,47 42.119,122 24.580,2.5,463,,
Meadow Pt,1998,15-16 May,,dawn,8:00,50,47 41.452,122 24.556,47 41.676,122 24.721,2.5,463,,
Meadow Pt,1998,15-16 May,,dawn,8:20,25,47 42.062,122 24.346,47 42.218,122 24.054,2.5,463,,
Meadow Pt,1998,15-16 May,,dawn,8:40,10,47 42.162,122 23.845,47 42.038,122 24.169,2.5,463,,
Meadow Pt,1998,15-16 May,,morning,10:30,100,47 41.436,122 25.569,47 41.682,122 25.505,2.5,463,,
,,,,,,,,,,,,,,
Port Madison,1999,14-15 May,1.1,afternoon,15:42,10,47 44.140,122 32.830,47 43.940,122 32.860,2.5,370,,
Port Madison,1999,14-15 May,1.2,afternoon,16:01,25,47 44.060,122 32.715,47 43.859,122 32.730,2.5,370,,
Port Madison,1999,14-15 May,1.3,afternoon,16:29,50,47 43.470,122 31.770,47 43.669,122 31.800,2.5,370,,
Port Madison,1999,14-15 May,1.4,afternoon,17:01,70,47 43.550,122 31.330,47 43.750,122 31.360,2.5,370,,
Port Madison,1999,14-15 May,2.1,evening,20:01,10,47 44.140,122 32.830,47 43.940,122 32.860,2.5,370,,
Port Madison,1999,14-15 May,2.2,evening,20:19,25,47 44.060,122 32.715,47 43.859,122 32.730,2.5,370,,
Port Madison,1999,14-15 May,2.3,evening,20:45,50,47 43.470,122 31.770,47 43.669,122 31.800,2.5,370,,
Port Madison,1999,14-15 May,2.4,evening,21:14,70,47 43.550,122 31.330,47 43.750,122 31.360,2.5,370,,
Port Madison,1999,14-15 May,3.1,night,1:11,10,47 44.140,122 32.830,47 43.940,122 32.860,2.5,370,,
Port Madison,1999,14-15 May,3.2,night,1:30,25,47 44.060,122 32.715,47 43.859,122 32.730,2.5,370,,
Port Madison,1999,14-15 May,3.3,night,1:59,50,47 43.470,122 31.770,47 43.669,122 31.800,2.5,370,,
Port Madison,1999,14-15 May,3.4,night,2:26,70,47 43.550,122 31.330,47 43.750,122 31.360,2.5,370,,
Port Madison,1999,14-15 May,4.1,dawn,6:19,10,47 44.140,122 32.830,47 43.940,122 32.860,2.5,370,,
Port Madison,1999,14-15 May,4.2,dawn,6:35,25,47 44.060,122 32.715,47 43.859,122 32.730,2.5,370,,
